lang
-1.112369821333395
-2.040344995417538
-2.4370997697597145
-2.4370997697597145
-3.499031247279853
-3.499031247279853
-3.499031247279853
-3.499031247279853
-3.499031247279853
-3.499031247279853
-3.954199983502381
-3.954199983502381
-3.954199983502381
-3.9931433436178216
-3.9931433436178216
-3.9931433436178216
-3.9931433436178216
-3.9931433436178216
-3.9931433436178216
-4.015862549425713
-4.015862549425713
-4.015862549425713
-4.023641368194961
-4.023641368194961
-4.023641368194961
-4.023641368194961
-4.023641368194961
-4.023641368194961
-4.08105457624538
-4.08105457624538
-4.1167113132602955
-4.131997407912029
-4.131997407912029
-4.131997407912029
-4.131997407912029
-4.131997407912029
-4.131997407912029
-4.131997407912029
-4.137379941533407
-4.137379941533407
-4.137379941533407
-4.137379941533407
-4.143046317361552
-4.143046317361552
-4.143046317361552
-4.143046317361552
-4.143046317361552
-4.151475840418726
-4.154047344979316
-4.154047344979316
-4.154696857418511
-4.154980346110561
-4.155751646437196
-4.155751646437196
-4.155751646437196
-4.155751646437196
-4.155751646437196
-4.155751646437196
-4.15580306667175
-4.155805499096109
-4.155806334770408
-4.155806334770408
-4.155806881931734
-4.155808034271398
-4.155809104817992
-4.155809200422364
-4.155809274816211
-4.155809274816211
-4.155809274816211
-4.155809283578864
-4.155809287745964
-4.155809287745964
-4.155809290980444
-4.155809290980444
-4.1558092912631235
-4.1558092917894545
-4.1558092917894545
-4.1558092917894545
-4.155809291831845
-4.155809291834499
-4.155809291834499
-4.155809291839309
-4.155809291847739
-4.155809291847739
-4.155809291847739
-4.155809291847739
-4.155809291847739
-4.155809291847739
-4.155809291847739
-4.155809291847739
-4.155809291847783
-4.155809291847783
-4.155809291847783
-4.155809291847784
-4.155809291847784
-4.155809291847785
-4.155809291847785
-4.155809291847785
-4.155809291847785
-4.155809291847785
