dejong
12.670505812885983
7.907896105648401
5.09976907282108
5.018987880222556
4.981725464970037
4.964780757489827
4.920354267822223
4.920354267822223
4.519147636623964
4.268349431009287
4.13805091734731
4.068382312270958
4.029951212457082
3.9909094727773176
3.9764007165807
3.971236463568601
3.969374196136369
3.968689768134881
3.968434900908794
3.968310889068149
3.9682638780432637
3.9246615814999495
3.235371775761997
2.84792432365044
2.619433867517348
2.4786924661993663
2.3886505489060723
2.329180042139937
2.2888741848879834
2.2610013705035814
2.2414342382335257
2.227551108210481
2.2176327299183893
2.2105197924055333
2.2054120619988944
2.2017467406437046
2.1991224067280797
2.1972499278882
2.1959197989200505
2.1949797881646544
2.1943192600762123
2.1938579604447948
2.1488653897124474
2.075017784142653
2.043630853108603
2.0248477167814753
2.007362079853761
1.9981244015606026
1.9942294347528404
1.9930399829082857
1.9926013767089623
1.992412539375562
1.9923209724898867
1.9922726072276644
1.9921680112672222
1.9921042682343564
1.9920548912394374
1.9920548912394374
1.9920548912394374
1.9920548912394374
1.9920548912394374
1.9920548912394374
1.9920548912394374
1.9920548912394374
1.9920548912394374
1.5767650928146089
1.3900039752377964
1.3082075239450326
1.2686548776665496
1.2484051939641883
1.2377222269451735
1.2320102582725656
1.2289452636637528
1.227304117275928
1.2264300997787903
1.2259679965847359
1.225725704237593
1.2255997969990136
1.2255349773915258
1.225501925312048
1.225485235531478
1.2254768910235876
1.2254727605865041
1.1443147596867005
1.094667956489114
1.0366627467444025
1.021197510357357
1.0159584999343145
1.0055923200019397
1.0007186106370913
0.9987552557367636
0.998145177757158
0.9980427106192581
0.9980096816061549
0.9980044477838738
0.9980043728743409
0.9980043704252357
0.9980042881074682
0.9980042189615842
0.99800413337983
